Attributes,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close
Symbols,SPY,ACWX,VWO,EDV,TLT,TLH,IEI,SHY,LTPZ,TIP,STPZ,EWA,EWC,EWG,EWJ,EWU,RSX,MCHI,VXUS,VT,VTIP
Date,,,,,,,,,,,,,,,,,,,,,
2007-01-12,106.46682739257812,,25.673095703125,,56.38356018066406,67.01800537109375,76.32807922363281,65.258544921875,,65.4433364868164,,11.892577171325684,18.28823471069336,18.96053695678711,44.619991302490234,26.250202178955078,,,,,
2007-01-16,106.25875091552734,,25.683258056640625,,56.50523376464844,67.13873291015625,76.25167846679688,65.3238525390625,,65.55684661865234,,11.872265815734863,18.03730010986328,19.066347122192383,44.77878189086914,26.250202178955078,,,,,
2007-01-17,106.30329895019531,,25.615493774414062,,56.33234405517578,67.12530517578125,76.24393463134766,65.29931640625,,65.5501708984375,,11.862110137939453,18.229188919067383,18.96053695678711,44.77878189086914,26.250202178955078,,,,,
2007-01-18,105.9465103149414,,25.47996711730957,,56.50523376464844,67.0984878540039,76.31278991699219,65.3238525390625,,65.59687805175781,,11.933196067810059,18.029918670654297,18.854734420776367,44.74702835083008,26.194272994995117,,,,,
2007-01-19,106.1546630859375,,25.971269607543945,,56.35153579711914,66.97103118896484,76.22872924804688,65.315673828125,,65.71034240722656,,12.090620040893555,18.280851364135742,19.115720748901367,45.06460189819336,26.485076904296875,,,,,
2007-01-22,105.82762908935547,,25.947542190551758,,56.48604202270508,67.09178161621094,76.26691436767578,65.34016418457031,,65.81714630126953,,12.065229415893555,18.07420539855957,18.897050857543945,45.06460189819336,26.350854873657227,,,,,
2007-01-23,106.1397705078125,,26.394800186157227,,56.11458206176758,66.89051055908203,76.16001892089844,65.3074951171875,,65.81050109863281,,12.319125175476074,18.435834884643555,19.038135528564453,45.318668365478516,26.574548721313477,,,,,
2007-01-24,106.99458312988281,,26.635374069213867,,56.10816192626953,66.81671905517578,76.19059753417969,65.34016418457031,,65.89727020263672,,12.217565536499023,18.620344161987305,19.15098762512207,45.92206573486328,26.742321014404297,,,,,
2007-01-25,105.73839569091797,,25.822187423706055,,55.704734802246094,66.45449829101562,76.03775787353516,65.29115295410156,,65.69698333740234,,11.943355560302734,18.428455352783203,18.93232536315918,45.15988540649414,26.33967399597168,,,,,
2007-01-26,105.64179229736328,,25.97804069519043,,55.659873962402344,66.4007797241211,76.04545593261719,65.29931640625,,65.64363861083984,,11.948434829711914,18.56130027770996,18.946434020996094,45.19163513183594,26.26137924194336,,,,,
2007-01-29,105.58234405517578,,25.767976760864258,,55.538238525390625,66.31356811523438,76.0225601196289,65.3074951171875,,65.57686614990234,,11.953513145446777,18.435834884643555,19.03108024597168,45.35042190551758,26.250202178955078,,,,,
2007-01-30,106.13238525390625,,26.045808792114258,,55.602256774902344,66.44107055664062,76.06074523925781,65.3238525390625,,65.76375579833984,,12.161707878112793,18.63510513305664,19.292068481445312,45.63624954223633,26.317296981811523,,,,,
2007-01-31,106.84590911865234,,26.242334365844727,,56.06974411010742,66.6355972290039,76.25931549072266,65.39726257324219,,66.10418701171875,,12.14647388458252,18.70152473449707,19.440200805664062,45.44570541381836,26.362045288085938,,,,,
2007-02-01,107.485107421875,,26.50661849975586,,56.00226593017578,66.8138198852539,76.21107482910156,65.38916015625,,65.88396453857422,,12.116007804870605,18.834367752075195,19.595378875732422,46.04911422729492,26.507436752319336,,,,,
2007-02-02,107.63375854492188,,26.4964599609375,,56.072975158691406,66.7869644165039,76.24938201904297,65.4137191772461,,66.00403594970703,,12.116007804870605,18.716289520263672,19.553054809570312,45.763275146484375,26.64165496826172,,,,,
2007-02-05,107.66351318359375,,26.4964599609375,,56.150142669677734,66.92818450927734,76.34890747070312,65.39729309082031,,66.03748321533203,,12.171863555908203,18.797466278076172,19.48251724243164,45.413944244384766,26.55217933654785,,,,,
2007-02-06,107.69326782226562,,26.781070709228516,,56.458778381347656,66.8811264038086,76.47907257080078,65.47108459472656,,66.03748321533203,,12.303893089294434,18.85650634765625,19.553054809570312,45.7950325012207,26.664024353027344,,,,,
2007-02-07,107.93108367919922,,26.7336368560791,,56.62602233886719,67.33843994140625,76.56327056884766,65.50387573242188,,66.15093994140625,,12.385136604309082,18.775327682495117,19.65886116027832,45.763275146484375,26.7758731842041,,,,,
2007-02-08,107.78984832763672,,26.784460067749023,,56.67104721069336,67.37207794189453,76.59394836425781,65.52843475341797,,66.08418273925781,,12.456233024597168,18.87127113342285,19.708240509033203,45.19163513183594,26.5969181060791,,,,,
2007-02-09,106.98709106445312,,26.316879272460938,,56.3494873046875,67.06265258789062,76.4254150390625,65.46290588378906,,65.91728210449219,,12.380060195922852,18.841754913330078,19.52484130859375,45.318668365478516,26.417966842651367,,,,,
2007-02-12,106.6229019165039,,26.12373924255371,,56.22086715698242,67.01554870605469,76.36420440673828,65.46290588378906,,65.7503662109375,,12.303893089294434,18.7679443359375,19.503679275512695,45.286922454833984,26.417966842651367,,,,,
2007-02-13,107.52228546142578,,26.570999145507812,,56.09867477416992,66.91468048095703,76.33358764648438,65.45470428466797,,65.75712585449219,,12.537479400634766,19.11481475830078,19.729402542114258,46.23965072631836,26.563365936279297,,,,,
2007-02-14,108.2283706665039,,27.03858184814453,,56.63239288330078,67.38548278808594,76.662841796875,65.60222625732422,,66.19098663330078,,12.669507026672363,19.1517276763916,20.05387306213379,47.001853942871094,26.85416030883789,,,,,
2007-02-15,108.3696517944336,,27.031803131103516,,56.79960250854492,67.56037902832031,76.77770233154297,65.63497924804688,,66.17095184326172,,12.659347534179688,19.32146453857422,20.075037002563477,47.38294219970703,26.787057876586914,,,,,
2007-02-16,108.31755828857422,,27.011470794677734,,56.99893569946289,67.67471313476562,76.78535461425781,65.65142059326172,,66.39127349853516,,12.689815521240234,19.343608856201172,20.075037002563477,47.35117721557617,26.73113441467285,,,,,
2007-02-20,108.5479965209961,,27.143619537353516,,57.127540588378906,67.70834350585938,76.77770233154297,65.64315795898438,,66.39791107177734,,12.760909080505371,19.20338249206543,20.187894821166992,47.192378997802734,26.88772201538086,,,,,
2007-02-21,108.50337219238281,,27.089405059814453,,57.031089782714844,67.65453338623047,76.8465805053711,65.68419647216797,,66.49132537841797,,12.755829811096191,19.410030364990234,20.067981719970703,47.22415542602539,26.574548721313477,,,,,
2007-02-22,108.421630859375,,27.25543212890625,,56.722434997558594,67.43936920166016,76.73178100585938,65.64315795898438,,66.45127868652344,,12.842155456542969,19.35097885131836,20.117359161376953,47.35117721557617,26.80942153930664,,,,,
2007-02-23,107.99798583984375,,27.13006591796875,,57.127540588378906,67.72856140136719,76.89256286621094,65.7169418334961,,66.64486694335938,,13.055426597595215,19.395267486572266,20.230215072631836,47.76403045654297,26.88772201538086,,,,,
2007-02-26,107.90130615234375,,27.079240798950195,,57.506961822509766,68.12535095214844,77.02272033691406,65.76611328125,,66.92524719238281,,13.0757417678833,19.498592376708984,20.300756454467773,48.081607818603516,26.94363784790039,,,,,
2007-02-27,103.68697357177734,,25.10386848449707,,58.23359680175781,68.85846710205078,77.48979187011719,65.92191314697266,,67.51930236816406,,12.42068099975586,18.812227249145508,19.38376235961914,46.938323974609375,25.679771423339844,,,,,
2007-02-28,104.74987030029297,,25.6324405670166,,57.96992111206055,68.53560638427734,77.3519515991211,65.87273406982422,,67.41256713867188,,12.49177360534668,18.812227249145508,19.468408584594727,46.87480163574219,25.970584869384766,,,,,
2007-03-01,104.43766784667969,,25.327484130859375,,57.93313980102539,68.51130676269531,77.36658477783203,65.96398162841797,,67.51160430908203,,12.440997123718262,18.63510513305664,19.12982940673828,46.652503967285156,25.60149383544922,,,,,
2007-03-02,103.07006072998047,,24.802303314208984,,58.223636627197266,68.8083267211914,77.58169555664062,66.03801727294922,,67.64544677734375,,12.400370597839355,18.362030029296875,18.925270080566406,45.89030838012695,25.053447723388672,,,,,
2007-03-05,102.08892059326172,,24.090761184692383,,58.3204231262207,68.8487777709961,77.60482788085938,66.06265258789062,,67.59864044189453,,11.679305076599121,18.170150756835938,18.572586059570312,45.22339630126953,24.762645721435547,,,,,
2007-03-06,103.83565521240234,,25.242788314819336,,58.14617919921875,68.67332458496094,77.5279541015625,66.005126953125,,67.50492095947266,,12.405450820922852,18.428455352783203,19.04518699645996,46.30316162109375,25.635042190551758,,,,,
2007-03-07,103.7315673828125,,24.98866081237793,,58.37205505371094,68.9703140258789,77.63552856445312,66.07093048095703,,67.60530853271484,,12.27342414855957,18.56130027770996,19.087507247924805,46.207889556884766,25.69097328186035,,,,,
2007-03-08,104.60862731933594,,25.49013328552246,,58.3204231262207,68.78807067871094,77.65089416503906,66.07093048095703,,67.5450668334961,,12.324203491210938,18.649866104125977,19.376712799072266,46.62074279785156,25.881103515625,,,,,
2007-03-09,104.63837432861328,,25.578224182128906,,57.70722579956055,68.39651489257812,77.37425994873047,65.95572662353516,,67.23713684082031,,12.314046859741211,18.804845809936523,19.376712799072266,46.652503967285156,26.104795455932617,,,,,
2007-03-12,104.79447174072266,,25.832347869873047,,57.93313980102539,68.57205200195312,77.51248931884766,66.01333618164062,,67.29741668701172,,12.61364459991455,18.753185272216797,19.52484130859375,47.033592224121094,26.026504516601562,,,,,
2007-03-13,102.75789642333984,,24.771812438964844,,58.28169250488281,68.77455139160156,77.7507553100586,66.103759765625,,67.5651626586914,,12.268343925476074,18.347274780273438,19.03108024597168,46.17613220214844,25.512012481689453,,,,,
2007-03-14,103.52344512939453,,25.232614517211914,,58.017066955566406,68.78131866455078,77.7354736328125,66.12026977539062,,67.57182312011719,,12.476541519165039,18.406314849853516,19.04518699645996,45.763275146484375,25.512012481689453,,,,,
2007-03-15,103.66464233398438,,25.493518829345703,,58.010616302490234,68.7610855102539,77.65858459472656,66.103759765625,,67.5517578125,,12.694891929626465,18.49488067626953,19.158044815063477,45.7950325012207,25.623863220214844,,,,,
2007-03-16,103.37438201904297,,25.28005599975586,,57.99766159057617,68.70706176757812,77.67393493652344,66.0956039428711,,67.59191131591797,,12.61364459991455,18.450599670410156,19.270906448364258,45.763275146484375,25.72452163696289,,,,,
2007-03-19,104.62059020996094,,25.76457977294922,,57.87504959106445,68.5450668334961,77.54330444335938,66.03801727294922,,67.58524322509766,,12.801529884338379,18.620344161987305,19.53894805908203,46.27141571044922,25.981760025024414,,,,,
2007-03-20,105.19517517089844,,26.011924743652344,,57.90731430053711,68.65304565429688,77.6662368774414,66.0956039428711,,67.59864044189453,,12.969101905822754,18.89341163635254,19.708240509033203,46.68425750732422,26.429147720336914,,,,,
2007-03-21,106.92639923095703,,26.757352828979492,,57.93313980102539,68.73410034179688,77.81997680664062,66.20246124267578,,67.85297393798828,,13.085896492004395,19.21076011657715,20.138519287109375,47.192378997802734,27.08903694152832,,,,,
2007-03-22,106.84432220458984,,26.625213623046875,,57.474830627441406,68.34932708740234,77.67393493652344,66.13665008544922,,67.65216064453125,,13.136677742004395,19.159101486206055,20.145572662353516,47.25590896606445,26.82060432434082,,,,,
2007-03-23,107.00102996826172,,26.679418563842773,,57.3134880065918,68.22108459472656,77.59710693359375,66.0956039428711,,67.60530853271484,,13.0757417678833,19.26242446899414,20.230215072631836,47.31942367553711,26.999557495117188,,,,,
2007-03-26,106.8592758178711,,26.665864944458008,,57.38444900512695,68.27507019042969,77.6970443725586,66.16136169433594,,67.84623718261719,,13.390575408935547,19.32146453857422,20.216108322143555,47.06535339355469,27.111408233642578,,,,,
2007-03-27,106.60554504394531,,26.520172119140625,,57.28765106201172,68.24809265136719,77.68162536621094,66.16963958740234,,67.8261947631836,,13.106206893920898,19.269804000854492,20.27254295349121,46.87480163574219,26.92127227783203,,,,,
2007-03-28,105.82947540283203,,26.28638458251953,,57.17144012451172,68.16707611083984,77.70468139648438,66.20246124267578,,67.73246765136719,,12.93863582611084,19.195999145507812,19.990388870239258,46.525482177734375,26.686399459838867,,,,,
2007-03-29,105.94139099121094,,26.79123878479004,,57.093963623046875,68.11309051513672,77.62014770507812,66.16963958740234,,67.64544677734375,,13.060507774353027,19.35097885131836,20.30781364440918,46.58899688720703,26.910083770751953,,,,,
2007-03-30,105.9637680053711,,26.723472595214844,,56.984291076660156,68.01183319091797,77.61246490478516,66.16963958740234,,67.6320571899414,,13.177298545837402,19.29932403564453,20.33602523803711,46.27141571044922,26.92127227783203,,,,,
2007-04-02,106.08323669433594,,26.957260131835938,,57.07884979248047,68.0890884399414,77.61556243896484,66.18194580078125,,67.65825653076172,,13.20776653289795,19.446928024291992,20.56174087524414,46.0173454284668,27.111408233642578,,,,,
2007-04-03,107.22494506835938,,27.360477447509766,,57.00755310058594,67.95354461669922,77.5461654663086,66.18194580078125,,67.36270141601562,,13.446432113647461,19.668336868286133,20.80862808227539,46.398441314697266,27.30154037475586,,,,,
2007-04-04,107.34429168701172,,27.45195198059082,,57.06591033935547,68.04164123535156,77.73126983642578,66.22320556640625,,67.57769012451172,,13.558145523071289,19.616674423217773,20.8509521484375,46.747779846191406,27.066675186157227,,,,,
2007-04-05,107.63533020019531,,27.52649688720703,,56.85207748413086,67.8519287109375,77.60015106201172,66.19842529296875,,67.56424713134766,,13.62415885925293,19.749515533447266,21.161319732666016,46.62074279785156,27.279178619384766,,,,,
2007-04-09,107.78458404541016,,27.689138412475586,,56.476295471191406,67.51300811767578,77.2916488647461,66.04989624023438,,67.26188659667969,,13.619083404541016,19.77903938293457,21.08371925354004,46.55723190307617,27.200883865356445,,,,,
2007-04-10,107.91143798828125,,27.773845672607422,,56.64478302001953,67.60790252685547,77.39195251464844,66.13246154785156,,67.42314910888672,,13.888215065002441,19.742141723632812,21.267122268676758,46.71601104736328,27.357471466064453,,,,,
2007-04-11,107.47119903564453,,27.695903778076172,,56.60589599609375,67.60790252685547,77.3841552734375,66.13246154785156,,67.31563568115234,,13.76634693145752,19.867603302001953,21.140155792236328,46.525482177734375,27.290363311767578,,,,,
2007-04-12,107.94873809814453,,28.04828643798828,,56.61883544921875,67.67571258544922,77.36876678466797,66.12419891357422,,67.31563568115234,,13.979619979858398,20.118526458740234,21.3729305267334,46.46195983886719,27.514053344726562,,,,,
2007-04-13,108.44129180908203,,28.13977813720703,,56.44393539428711,67.53337097167969,77.28390502929688,66.0911636352539,,67.14768981933594,,13.994852066040039,20.177570343017578,21.535167694091797,46.08086395263672,27.73774528503418,,,,,
2007-04-16,109.4710464477539,,28.492155075073242,,56.75490188598633,67.77056884765625,77.33795928955078,66.08291625976562,,67.36270141601562,,14.101487159729004,20.480165481567383,21.923128128051758,46.747779846191406,27.97262191772461,,,,,
2007-04-17,109.76202392578125,,28.3905029296875,,57.07235336303711,68.06874084472656,77.58470153808594,66.19020080566406,,67.40299987792969,,14.142111778259277,20.362077713012695,21.91606903076172,46.46195983886719,28.12920379638672,,,,,
2007-04-18,109.8963851928711,,28.25836753845215,,57.35746383666992,68.27883911132812,77.70038604736328,66.28103637695312,,67.62470245361328,,14.147191047668457,20.458019256591797,21.90196418762207,46.525482177734375,27.994993209838867,,,,,
2007-04-19,109.86652374267578,,28.068622589111328,,57.26026916503906,68.17720031738281,77.70038604736328,66.28103637695312,,67.59107971191406,,14.005006790161133,20.22185707092285,21.7044620513916,46.30316162109375,27.894323348999023,,,,,
2007-04-20,110.90380096435547,,28.488773345947266,,57.11123275756836,68.143310546875,77.67728424072266,66.26455688476562,,67.61793518066406,,14.071019172668457,20.494922637939453,21.972501754760742,46.49372100830078,28.084474563598633,,,,,
2007-04-23,110.48588562011719,,28.37018585205078,,57.31856155395508,68.31275177001953,77.78521728515625,66.31404876708984,,67.77247619628906,,14.025320053100586,20.435884475708008,21.845529556274414,45.9855842590332,27.894323348999023,,,,,
2007-04-24,110.53069305419922,,28.3905029296875,,57.53236770629883,68.50923156738281,77.91633605957031,66.37177276611328,,67.88672637939453,,13.812047958374023,20.362077713012695,21.8314266204834,45.92206573486328,27.804853439331055,,,,,
2007-04-25,111.5455322265625,,28.793720245361328,,57.33149719238281,68.31275177001953,77.83150482177734,66.34703063964844,,67.89341735839844,,14.071019172668457,20.679426193237305,22.113576889038086,46.17613220214844,28.06209945678711,,,,,
2007-04-26,111.6723861694336,,28.40745735168457,,56.91688919067383,68.06874084472656,77.70807647705078,66.29753112792969,,67.70529174804688,,13.938996315002441,20.40635871887207,22.120628356933594,45.95383071899414,27.849590301513672,,,,,
2007-04-27,111.58284759521484,,28.292247772216797,,56.903907775878906,68.05518341064453,77.70807647705078,66.32231140136719,,67.71871948242188,,13.898368835449219,20.57610321044922,22.16295051574707,45.69975280761719,27.804853439331055,,,,,
2007-04-30,110.65755462646484,,27.739961624145508,,57.4999885559082,68.42117309570312,77.93948364257812,66.37177276611328,,68.08148956298828,,13.756186485290527,20.480165481567383,22.148841857910156,45.35042190551758,27.793664932250977,25.039623260498047,,,,
2007-05-01,110.94109344482422,,27.93647003173828,,57.54156494140625,68.4674301147461,77.89454650878906,66.34368133544922,,68.07210540771484,,13.776498794555664,20.295654296875,22.289918899536133,45.35042190551758,27.74893569946289,25.271648406982422,,,,
2007-05-02,111.59033203125,,28.475215911865234,,57.50909423828125,68.50146484375,77.86360931396484,66.37677764892578,,68.06532287597656,,14.045629501342773,20.635149002075195,22.254650115966797,45.604496002197266,27.927885055541992,25.200754165649414,,,,
2007-05-03,112.19479370117188,,28.756441116333008,,57.3790397644043,68.38581085205078,77.79395294189453,66.32707214355469,,67.89678955078125,,14.005006790161133,20.797515869140625,22.219385147094727,45.668006896972656,28.15157699584961,25.3812198638916,,,,
2007-05-04,112.62010955810547,,28.864866256713867,,57.61311721801758,68.55586242675781,77.91004943847656,66.3602523803711,,67.93047332763672,,14.147191047668457,20.93773651123047,22.39572525024414,45.82679748535156,28.487104415893555,25.329662322998047,,,,
2007-05-07,112.6424560546875,,28.96651840209961,,57.76918029785156,68.66474151611328,77.9410171508789,66.3602523803711,,67.88326263427734,,14.142111778259277,21.20342254638672,22.43099594116211,46.04911422729492,28.475927352905273,25.497234344482422,,,,
2007-05-08,112.49327087402344,,28.705623626708984,,57.639137268066406,68.65795135498047,77.95652770996094,66.3933334350586,,67.96414947509766,,14.1065673828125,21.18128776550293,22.148841857910156,45.95383071899414,28.274606704711914,25.200754165649414,,,,
2007-05-09,112.79917907714844,,29.05122184753418,,57.41156768798828,68.42664337158203,77.83267211914062,66.34368133544922,,67.7483901977539,,14.345232009887695,21.17391014099121,22.2264347076416,46.525482177734375,28.38644790649414,25.162084579467773,,,,
2007-05-10,111.62020874023438,,28.32952308654785,,57.54812240600586,68.57630157470703,77.91004943847656,66.40165710449219,,67.89678955078125,,14.116724014282227,20.95987892150879,21.65508270263672,45.82679748535156,27.73774528503418,24.652912139892578,,,,
2007-05-11,112.57533264160156,,29.071563720703125,,57.3465690612793,68.38581085205078,77.8558578491211,66.37677764892578,,67.77537536621094,,14.329998970031738,21.2772274017334,22.1911678314209,46.17613220214844,28.18512725830078,24.749589920043945,,,,
2007-05-14,112.32904815673828,,28.888582229614258,,57.19696807861328,68.23611450195312,77.73973083496094,66.32707214355469,,67.66746520996094,,14.269061088562012,21.20342254638672,22.007770538330078,46.04911422729492,28.084474563598633,24.640024185180664,,,,
2007-05-15,112.35894775390625,,28.902145385742188,,57.17744064331055,68.140869140625,77.74747467041016,66.34368133544922,,67.48536682128906,,14.248749732971191,21.4543514251709,22.14179039001465,45.668006896972656,28.118019104003906,24.407991409301758,,,,
2007-05-16,113.12751770019531,,29.366336822509766,,57.13840866088867,68.21575927734375,77.80169677734375,66.409912109375,,67.41791534423828,,14.116724014282227,21.498640060424805,22.219385147094727,45.763275146484375,28.21868133544922,24.826932907104492,,,,
2007-05-17,112.9036865234375,,29.196924209594727,,56.9042854309082,67.96399688720703,77.62364959716797,66.36852264404297,,67.39093780517578,,14.213205337524414,21.771699905395508,22.155899047851562,45.38218688964844,28.21868133544922,24.58846664428711,,,,
2007-05-18,113.8886489868164,,29.403608322143555,,56.52718734741211,67.62379455566406,77.48432159423828,66.30220031738281,,67.21564483642578,,14.263983726501465,21.94144630432129,22.52974510192871,45.255149841308594,28.509483337402344,24.710920333862305,,,,
2007-05-21,113.8289794921875,,29.46798324584961,,56.696258544921875,67.73267364501953,77.59270477294922,66.3188247680664,,67.3841781616211,,14.218283653259277,22.052152633666992,22.416887283325195,45.255149841308594,28.285789489746094,24.781818389892578,,,,
2007-05-22,113.73946380615234,,29.545917510986328,,56.40364074707031,67.51496887207031,77.3991470336914,66.33535766601562,,67.12120819091797,,14.111642837524414,21.904552459716797,22.501535415649414,45.69975280761719,28.274606704711914,24.646472930908203,,,,
2007-05-23,113.7544174194336,,29.352792739868164,,56.24109649658203,67.3516845703125,77.3991470336914,66.3188247680664,,67.11444854736328,,14.192893028259277,21.86764907836914,22.797792434692383,45.763275146484375,28.4088134765625,24.040620803833008,,,,
2007-05-24,112.7245864868164,,28.715789794921875,,56.29313278198242,67.51496887207031,77.43014526367188,66.34368133544922,,67.19535827636719,,13.761263847351074,21.734806060791016,22.47332000732422,45.54096221923828,28.12920379638672,23.55722427368164,,,,
2007-05-25,113.19470977783203,,29.281631469726562,,56.163047790527344,67.46731567382812,77.35272979736328,66.38507843017578,,67.2898178100586,,14.040553092956543,21.99311065673828,22.76957893371582,45.35042190551758,28.33051872253418,24.304868698120117,,,,
2007-05-29,113.6050796508789,,29.19014549255371,,56.156551361083984,67.317626953125,77.28308868408203,66.3188247680664,,67.08750915527344,,14.01008415222168,22.000492095947266,22.818954467773438,45.82679748535156,28.285789489746094,23.699024200439453,,,,
2007-05-30,114.53042602539062,,29.478153228759766,,56.27360153198242,67.317626953125,77.32952117919922,66.36852264404297,,67.14817810058594,,14.005006790161133,22.192378997802734,22.889493942260742,45.92206573486328,28.39763832092285,23.924602508544922,,,,
2007-05-31,114.4110336303711,,29.586580276489258,,56.169551849365234,67.317626953125,77.25982666015625,66.32707214355469,,67.18865966796875,,14.16750431060791,22.214519500732422,23.326826095581055,46.36668395996094,28.38644790649414,24.24042320251465,,,,
2007-06-01,114.9781265258789,,30.254077911376953,,55.874481201171875,66.95764923095703,77.02130126953125,66.2929916381836,,66.96305847167969,,14.314764976501465,22.480205535888672,23.51021957397461,46.62074279785156,28.643692016601562,25.00739860534668,,,,
2007-06-04,114.99311065673828,,30.162586212158203,,56.129051208496094,67.09432220458984,77.122314453125,66.31788635253906,,67.13920593261719,,14.451869010925293,22.539249420166016,23.51021957397461,46.779537200927734,28.677244186401367,25.091182708740234,,,,
2007-06-05,114.53788757324219,,29.996566772460938,,55.77656936645508,66.88932800292969,76.95909881591797,66.25975799560547,,66.89529418945312,,14.472180366516113,22.450685501098633,23.333881378173828,46.71601104736328,28.54303741455078,25.02029037475586,,,,
2007-06-06,113.30664825439453,,29.501876831054688,,55.75040817260742,66.90300750732422,77.0833969116211,66.3428955078125,,66.94950103759766,,14.269061088562012,22.162857055664062,22.713146209716797,46.525482177734375,28.06209945678711,24.685136795043945,,,,
2007-06-07,111.2619857788086,,28.98007583618164,,54.751625061035156,66.04218292236328,76.73377990722656,66.26809692382812,,66.3669662475586,,14.172579765319824,21.6462345123291,22.099470138549805,46.334930419921875,27.603532791137695,24.298425674438477,,,,
2007-06-08,112.70964050292969,,29.661121368408203,,54.70594024658203,66.08320617675781,76.73377990722656,66.2929916381836,,66.48883056640625,,14.309683799743652,21.882410049438477,22.233491897583008,46.55723190307617,27.983810424804688,24.55624008178711,,,,
2007-06-11,112.9036865234375,,29.74921989440918,,54.54928207397461,65.9056167602539,76.74935913085938,66.30133819580078,,66.34662628173828,,14.396011352539062,21.786462783813477,22.487422943115234,46.49372100830078,27.994993209838867,24.76892852783203,,,,
2007-06-12,111.6723861694336,,29.26468849182129,,53.75936508178711,65.16773986816406,76.42298126220703,66.24313354492188,,65.93338775634766,,14.050708770751953,21.668380737304688,22.177061080932617,45.89030838012695,27.74893569946289,24.395105361938477,,,,
2007-06-13,113.34391784667969,,29.915245056152344,,54.39912414550781,65.67330932617188,76.54728698730469,66.25975799560547,,66.17726135253906,,14.228440284729004,21.99311065673828,22.48037338256836,46.0173454284668,28.25223731994629,25.187868118286133,,,,
2007-06-14,114.0677719116211,,30.37945556640625,,54.26199722290039,65.57080841064453,76.51619720458984,66.25975799560547,,66.21790313720703,,14.269061088562012,22.236656188964844,22.847164154052734,46.08086395263672,28.4088134765625,25.62613868713379,,,,
2007-06-15,114.71676635742188,,30.90123176574707,,54.6341438293457,65.89872741699219,76.74156951904297,66.3511962890625,,66.41433715820312,,14.472180366516113,22.568769454956055,23.362091064453125,46.49372100830078,28.62132453918457,26.03218650817871,,,,
2007-06-18,114.58189392089844,,31.14858055114746,,54.52314376831055,65.98070526123047,76.79590606689453,66.3511962890625,,66.360107421875,,14.538192749023438,22.6278133392334,23.524330139160156,46.398441314697266,28.721994400024414,26.038633346557617,,,,
2007-06-19,114.86672973632812,,31.20957374572754,,55.03232192993164,66.3769760131836,77.00572204589844,66.46757507324219,,66.71240997314453,,14.720995903015137,22.450685501098633,23.57370376586914,46.36668395996094,28.56540298461914,25.954851150512695,,,,
2007-06-20,113.27040100097656,,30.99272918701172,,54.58842849731445,65.96023559570312,76.89696502685547,66.40107727050781,,66.46177673339844,,14.700687408447266,22.125951766967773,23.221019744873047,46.04911422729492,28.296974182128906,25.80660629272461,,,,
2007-06-21,113.89988708496094,,31.34171485900879,,54.32728576660156,65.85091400146484,76.84257507324219,66.4260025024414,,66.43465423583984,,14.73623275756836,22.1776180267334,23.277446746826172,46.27141571044922,28.554216384887695,26.07085609436035,,,,
